100726,oracle-mysql-cve-2018-2696
100727,oracle-mysql-cve-2018-2703
100728,oracle-mysql-cve-2018-2755
100729,oracle-mysql-cve-2018-2758
100730,oracle-mysql-cve-2018-2759
100731,oracle-mysql-cve-2018-2761
100732,oracle-mysql-cve-2018-2762
100733,oracle-mysql-cve-2018-2766
100734,oracle-mysql-cve-2018-2767
100735,oracle-mysql-cve-2018-2769
100736,oracle-mysql-cve-2018-2771
100737,oracle-mysql-cve-2018-2773
100738,oracle-mysql-cve-2018-2775
100739,oracle-mysql-cve-2018-2776
100740,oracle-mysql-cve-2018-2777
100741,oracle-mysql-cve-2018-2778
100742,oracle-mysql-cve-2018-2779
100743,oracle-mysql-cve-2018-2780
100744,oracle-mysql-cve-2018-2781
100745,oracle-mysql-cve-2018-2782
100746,oracle-mysql-cve-2018-2784
100747,oracle-mysql-cve-2018-2786
100748,oracle-mysql-cve-2018-2787
100749,oracle-mysql-cve-2018-2805
100750,oracle-mysql-cve-2018-2810
100751,oracle-mysql-cve-2018-2812
100752,oracle-mysql-cve-2018-2813
100753,oracle-mysql-cve-2018-2816
100754,oracle-mysql-cve-2018-2817
100755,oracle-mysql-cve-2018-2818
100756,oracle-mysql-cve-2018-2819
100757,oracle-mysql-cve-2018-2839
100758,oracle-mysql-cve-2018-2846
100759,oracle-mysql-cve-2018-3054
100760,oracle-mysql-cve-2018-3056
100761,oracle-mysql-cve-2018-3058
100762,oracle-mysql-cve-2018-3060
100763,oracle-mysql-cve-2018-3061
100764,oracle-mysql-cve-2018-3062
100765,oracle-mysql-cve-2018-3063
100766,oracle-mysql-cve-2018-3064
100767,oracle-mysql-cve-2018-3065
100768,oracle-mysql-cve-2018-3066
100769,oracle-mysql-cve-2018-3067
100770,oracle-mysql-cve-2018-3070
100771,oracle-mysql-cve-2018-3071
100772,oracle-mysql-cve-2018-3073
100773,oracle-mysql-cve-2018-3074
100774,oracle-mysql-cve-2018-3075
100775,oracle-mysql-cve-2018-3077
100776,oracle-mysql-cve-2018-3078
100777,oracle-mysql-cve-2018-3079
100778,oracle-mysql-cve-2018-3080
100779,oracle-mysql-cve-2018-3081
100780,oracle-mysql-cve-2018-3082
100781,oracle-mysql-cve-2018-3084
100782,oracle-mysql-cve-2018-3123
100783,oracle-mysql-cve-2018-3133
100784,oracle-mysql-cve-2018-3137
100785,oracle-mysql-cve-2018-3143
100786,oracle-mysql-cve-2018-3144
100787,oracle-mysql-cve-2018-3145
100788,oracle-mysql-cve-2018-3155
100789,oracle-mysql-cve-2018-3156
100790,oracle-mysql-cve-2018-3161
100791,oracle-mysql-cve-2018-3162
100792,oracle-mysql-cve-2018-3170
100793,oracle-mysql-cve-2018-3171
100794,oracle-mysql-cve-2018-3173
100795,oracle-mysql-cve-2018-3174
100796,oracle-mysql-cve-2018-3182
100797,oracle-mysql-cve-2018-3185
100798,oracle-mysql-cve-2018-3186
100799,oracle-mysql-cve-2018-3187
100800,oracle-mysql-cve-2018-3195
100801,oracle-mysql-cve-2018-3200
100802,oracle-mysql-cve-2018-3203
100803,oracle-mysql-cve-2018-3212
100804,oracle-mysql-cve-2018-3247
100805,oracle-mysql-cve-2018-3251
100806,oracle-mysql-cve-2018-3276
100807,oracle-mysql-cve-2018-3277
100808,oracle-mysql-cve-2018-3278
100809,oracle-mysql-cve-2018-3279
100810,oracle-mysql-cve-2018-3280
100811,oracle-mysql-cve-2018-3282
100812,oracle-mysql-cve-2018-3283
100813,oracle-mysql-cve-2018-3284
100814,oracle-mysql-cve-2018-3285
100815,oracle-mysql-cve-2018-3286
100816,oracle-mysql-cve-2019-2420
100817,oracle-mysql-cve-2019-2434
100818,oracle-mysql-cve-2019-2436
100819,oracle-mysql-cve-2019-2455
100820,oracle-mysql-cve-2019-2481
100821,oracle-mysql-cve-2019-2482
100822,oracle-mysql-cve-2019-2486
100823,oracle-mysql-cve-2019-2494
100824,oracle-mysql-cve-2019-2495
100825,oracle-mysql-cve-2019-2502
100826,oracle-mysql-cve-2019-2503
100827,oracle-mysql-cve-2019-2507
100828,oracle-mysql-cve-2019-2510
100829,oracle-mysql-cve-2019-2513
100830,oracle-mysql-cve-2019-2528
100831,oracle-mysql-cve-2019-2529
100832,oracle-mysql-cve-2019-2530
100833,oracle-mysql-cve-2019-2531
100834,oracle-mysql-cve-2019-2532
100835,oracle-mysql-cve-2019-2533
100836,oracle-mysql-cve-2019-2534
100837,oracle-mysql-cve-2019-2535
100838,oracle-mysql-cve-2019-2536
100839,oracle-mysql-cve-2019-2537
100840,oracle-mysql-cve-2019-2539
100841,oracle-mysql-cve-2019-2566
100842,oracle-mysql-cve-2019-2580
100843,oracle-mysql-cve-2019-2581
100844,oracle-mysql-cve-2019-2584
100845,oracle-mysql-cve-2019-2585
100846,oracle-mysql-cve-2019-2587
100847,oracle-mysql-cve-2019-2589
100848,oracle-mysql-cve-2019-2592
100849,oracle-mysql-cve-2019-2593
100850,oracle-mysql-cve-2019-2596
100851,oracle-mysql-cve-2019-2606
100852,oracle-mysql-cve-2019-2607
100853,oracle-mysql-cve-2019-2614
100854,oracle-mysql-cve-2019-2617
100855,oracle-mysql-cve-2019-2620
100856,oracle-mysql-cve-2019-2623
100857,oracle-mysql-cve-2019-2624
100858,oracle-mysql-cve-2019-2625
100859,oracle-mysql-cve-2019-2626
100860,oracle-mysql-cve-2019-2627
100861,oracle-mysql-cve-2019-2628
100862,oracle-mysql-cve-2019-2630
100863,oracle-mysql-cve-2019-2631
100864,oracle-mysql-cve-2019-2632
100865,oracle-mysql-cve-2019-2634
100866,oracle-mysql-cve-2019-2635
100867,oracle-mysql-cve-2019-2636
100868,oracle-mysql-cve-2019-2644
100869,oracle-mysql-cve-2019-2681
100870,oracle-mysql-cve-2019-2683
100871,oracle-mysql-cve-2019-2685
100872,oracle-mysql-cve-2019-2686
100873,oracle-mysql-cve-2019-2687
100874,oracle-mysql-cve-2019-2688
100875,oracle-mysql-cve-2019-2689
100876,oracle-mysql-cve-2019-2691
100877,oracle-mysql-cve-2019-2693
100878,oracle-mysql-cve-2019-2694
100879,oracle-mysql-cve-2019-2695
100880,oracle-mysql-cve-2019-2730
100881,oracle-mysql-cve-2019-2731
100882,oracle-mysql-cve-2019-2737
100883,oracle-mysql-cve-2019-2738
100884,oracle-mysql-cve-2019-2739
100885,oracle-mysql-cve-2019-2740
100886,oracle-mysql-cve-2019-2741
100887,oracle-mysql-cve-2019-2743
100888,oracle-mysql-cve-2019-2746
100889,oracle-mysql-cve-2019-2747
100890,oracle-mysql-cve-2019-2752
100891,oracle-mysql-cve-2019-2755
100892,oracle-mysql-cve-2019-2757
100893,oracle-mysql-cve-2019-2758
100894,oracle-mysql-cve-2019-2774
100895,oracle-mysql-cve-2019-2778
100896,oracle-mysql-cve-2019-2780
100897,oracle-mysql-cve-2019-2784
100898,oracle-mysql-cve-2019-2785
100899,oracle-mysql-cve-2019-2789
100900,oracle-mysql-cve-2019-2791
100901,oracle-mysql-cve-2019-2795
100902,oracle-mysql-cve-2019-2796
100903,oracle-mysql-cve-2019-2797
100904,oracle-mysql-cve-2019-2798
100905,oracle-mysql-cve-2019-2800
100906,oracle-mysql-cve-2019-2801
100907,oracle-mysql-cve-2019-2802
100908,oracle-mysql-cve-2019-2803
100909,oracle-mysql-cve-2019-2805
100910,oracle-mysql-cve-2019-2808
100911,oracle-mysql-cve-2019-2810
100912,oracle-mysql-cve-2019-2811
100913,oracle-mysql-cve-2019-2812
100914,oracle-mysql-cve-2019-2814
100915,oracle-mysql-cve-2019-2815
100916,oracle-mysql-cve-2019-2819
100917,oracle-mysql-cve-2019-2822
100918,oracle-mysql-cve-2019-2826
100919,oracle-mysql-cve-2019-2830
100920,oracle-mysql-cve-2019-2834
100921,oracle-mysql-cve-2019-2879
100922,openbsd-openssh-cve-1999-1010
100923,openbsd-openssh-cve-2000-0143
100924,openbsd-openssh-cve-2000-0217
100925,openbsd-openssh-cve-2000-0992
100926,openbsd-openssh-cve-2000-0999
100927,openbsd-openssh-cve-2000-1169
100928,openbsd-openssh-cve-2001-0144
100929,openbsd-openssh-cve-2001-0361
100930,openbsd-openssh-cve-2001-0529
100931,openbsd-openssh-cve-2001-0572
100932,openbsd-openssh-cve-2001-0816
100933,openbsd-openssh-cve-2001-1029
100934,openbsd-openssh-cve-2001-1380
100935,openbsd-openssh-cve-2001-1382
100936,openbsd-openssh-cve-2001-1585
100937,openbsd-openssh-cve-2003-0682
100938,openbsd-openssh-cve-2003-0695
100939,openbsd-openssh-cve-2003-0786
100940,openbsd-openssh-cve-2003-0787
100941,openbsd-openssh-cve-2003-1562
100942,openbsd-openssh-cve-2004-1653
100943,openbsd-openssh-cve-2004-2069
100944,openbsd-openssh-cve-2004-2760
100945,openbsd-openssh-cve-2006-0883
100946,openbsd-openssh-cve-2006-4925
100947,openbsd-openssh-cve-2006-5229
100948,openbsd-openssh-cve-2006-5794
100949,openbsd-openssh-cve-2007-3102
100950,openbsd-openssh-cve-2007-4654
100951,openbsd-openssh-cve-2008-1657
100952,openbsd-openssh-cve-2010-4478
100953,openbsd-openssh-cve-2010-4755
100954,openbsd-openssh-cve-2010-5107
100955,openbsd-openssh-cve-2011-0539
100956,openbsd-openssh-cve-2011-4327
100957,openbsd-openssh-cve-2011-5000
100958,openbsd-openssh-cve-2012-0814
100959,openbsd-openssh-cve-2013-4548
100960,openbsd-openssh-cve-2014-1692
100961,openbsd-openssh-cve-2014-2532
100962,openbsd-openssh-cve-2014-2653
100963,openbsd-openssh-cve-2015-5352
100964,openbsd-openssh-cve-2015-5600
100965,openbsd-openssh-cve-2015-6563
100966,openbsd-openssh-cve-2015-6564
100967,openbsd-openssh-cve-2015-6565
100968,openbsd-openssh-cve-2015-8325
100969,openbsd-openssh-cve-2016-0777
100970,openbsd-openssh-cve-2016-0778
100971,openbsd-openssh-cve-2016-10009
100972,openbsd-openssh-cve-2016-10010
100973,openbsd-openssh-cve-2016-10011
100974,openbsd-openssh-cve-2016-10012
100975,openbsd-openssh-cve-2016-10708
100976,openbsd-openssh-cve-2016-1907
100977,openbsd-openssh-cve-2016-1908
100978,openbsd-openssh-cve-2016-3115
100979,openbsd-openssh-cve-2016-6210
100980,openbsd-openssh-cve-2016-6515
100981,openbsd-openssh-cve-2016-8858
100982,openbsd-openssh-cve-2017-15906
100983,openbsd-openssh-cve-2018-15473
100984,openbsd-openssh-cve-2018-15919
100985,openbsd-openssh-cve-2018-20685
100986,openbsd-openssh-cve-2019-6109
100987,openbsd-openssh-cve-2019-6110
100988,openbsd-openssh-cve-2019-6111
100989,SSH-OPENSSH-0001
100990,SSH-OPENSSH-0002
100991,SSH-OPENSSH-0003
100992,SSH-OPENSSH-0005
100993,SSH-OPENSSH-0007
100994,SSH-OPENSSH-0008
100995,SSH-OPENSSH-0009
100996,ssh-openssh-buffer-heap-overflow
100997,ssh-openssh-challenge-response-username-reveal
100998,ssh-openssh-debian-selinux-privilege-escalation
100999,ssh-openssh-dynamic-forward-vuln
101000,ssh-openssh-gssapi-abort-username-enumeration
101001,ssh-openssh-gssapi-credentials-leak
101002,ssh-openssh-gssapi-signalrace-double-free
101003,ssh-openssh-known_hosts-file-info-leak
101004,ssh-openssh-pam-multiple-vulns
101005,ssh-openssh-pam-username-info-leak
101006,ssh-openssh-reverse-dns-access-control-bypass
101007,ssh-openssh-scp-arbitrary-file-overwrite
101008,ssh-openssh-signal-handler-dos
101009,ssh-openssh-sshv1-duplicate-block-dos
101010,ssh-openssh-valid-username-info-leak
101011,ssh-scp-arbitrary-command-execution
101012,php-5-2-0-memory-manager-signed-comparision-vulnerability
101013,php-5-sqlite-udf-decode-binary-buffer-overflow-vulnerability
101014,php-buffer-overflow-in-gdimagestringftex
101015,php-crash-inside-gd-with-invalid-fonts
101016,php-crash-with-uri-file-php
101017,php-cve-1999-0058
101018,php-cve-1999-0068
101019,php-cve-1999-0238
101020,php-cve-2000-0059
101021,php-cve-2000-0860
101022,php-cve-2000-0967
101023,php-cve-2001-0108
101024,php-cve-2001-1246
101025,php-cve-2001-1247
101026,php-cve-2001-1385
101027,php-cve-2002-0081
101028,php-cve-2002-0121
101029,php-cve-2002-0229
101030,php-cve-2002-0253
101031,php-cve-2002-0484
101032,php-cve-2002-0717
101033,php-cve-2002-0985
101034,php-cve-2002-0986
101035,php-cve-2002-1396
101036,php-cve-2002-1783
101037,php-cve-2002-1954
101038,php-cve-2002-2214
101039,php-cve-2002-2215
101040,php-cve-2002-2309
101041,php-cve-2003-0097
101042,php-cve-2003-0166
101043,php-cve-2003-0172
101044,php-cve-2003-0249
101045,php-cve-2003-0442
101046,php-cve-2003-0860
101047,php-cve-2003-0861
101048,php-cve-2003-0863
101049,php-cve-2003-1302
101050,php-cve-2003-1303
101051,php-cve-2004-0542
101052,php-cve-2004-0594
101053,php-cve-2004-0595
101054,php-cve-2004-0958
101055,php-cve-2004-0959
101056,php-cve-2004-1019
101057,php-cve-2004-1020
101058,php-cve-2004-1065
101059,php-cve-2004-1392
101060,php-cve-2005-0524
101061,php-cve-2005-0525
101062,php-cve-2005-0596
101063,php-cve-2005-1042
101064,php-cve-2005-1043
101065,php-cve-2005-3054
101066,php-cve-2005-3319
101067,php-cve-2005-3353
101068,php-cve-2005-3388
101069,php-cve-2005-3389
101070,php-cve-2005-3390
101071,php-cve-2005-3391
101072,php-cve-2005-3392
101073,php-cve-2005-3883
101074,php-cve-2006-0097
101075,php-cve-2006-0200
101076,php-cve-2006-0207
101077,php-cve-2006-0208
101078,php-cve-2006-0996
101079,php-cve-2006-1014
101080,php-cve-2006-1015
101081,php-cve-2006-1017
101082,php-cve-2006-1490
101083,php-cve-2006-1494
101084,php-cve-2006-1549
101085,php-cve-2006-1608
101086,php-cve-2006-1990
101087,php-cve-2006-1991
101088,php-cve-2006-2563
101089,php-cve-2006-2660
101090,php-cve-2006-3011
101091,php-cve-2006-3017
101092,php-cve-2006-4020
101093,php-cve-2006-4023
101094,php-cve-2006-4433
101095,php-cve-2006-4481
101096,php-cve-2006-4482
101097,php-cve-2006-4483
101098,php-cve-2006-4484
101099,php-cve-2006-4485
101100,php-cve-2006-4486
101101,php-cve-2006-4625
101102,php-cve-2006-4812
101103,php-cve-2006-5178
101104,php-cve-2006-5465
101105,php-cve-2006-5706
101106,php-cve-2006-6383
101107,php-cve-2006-7204
101108,php-cve-2006-7243
101109,php-cve-2007-0448
101110,php-cve-2007-0905
101111,php-cve-2007-0906
101112,php-cve-2007-0907
101113,php-cve-2007-0908
101114,php-cve-2007-0909
101115,php-cve-2007-0910
101116,php-cve-2007-0911
101117,php-cve-2007-0988
101118,php-cve-2007-1001
101119,php-cve-2007-1285
101120,php-cve-2007-1286
101121,php-cve-2007-1287
101122,php-cve-2007-1375
101123,php-cve-2007-1376
101124,php-cve-2007-1378
101125,php-cve-2007-1379
101126,php-cve-2007-1380
101127,php-cve-2007-1381
101128,php-cve-2007-1383
101129,php-cve-2007-1396
101130,php-cve-2007-1399
101131,php-cve-2007-1401
101132,php-cve-2007-1411
101133,php-cve-2007-1412
101134,php-cve-2007-1413
101135,php-cve-2007-1452
101136,php-cve-2007-1453
101137,php-cve-2007-1454
101138,php-cve-2007-1460
101139,php-cve-2007-1461
101140,php-cve-2007-1475
101141,php-cve-2007-1484
101142,php-cve-2007-1521
101143,php-cve-2007-1522
101144,php-cve-2007-1581
101145,php-cve-2007-1582
101146,php-cve-2007-1583
101147,php-cve-2007-1584
101148,php-cve-2007-1649
101149,php-cve-2007-1700
101150,php-cve-2007-1701
101151,php-cve-2007-1709
101152,php-cve-2007-1710
101153,php-cve-2007-1711
101154,php-cve-2007-1717
101155,php-cve-2007-1718
101156,php-cve-2007-1777
101157,php-cve-2007-1824
101158,php-cve-2007-1825
101159,php-cve-2007-1835
101160,php-cve-2007-1864
101161,php-cve-2007-1883
101162,php-cve-2007-1884
101163,php-cve-2007-1885
101164,php-cve-2007-1886
101165,php-cve-2007-1887
101166,php-cve-2007-1888
101167,php-cve-2007-1889
101168,php-cve-2007-1890
101169,php-cve-2007-1900
101170,php-cve-2007-2369
101171,php-cve-2007-2509
101172,php-cve-2007-2510
101173,php-cve-2007-2511
101174,php-cve-2007-2727
101175,php-cve-2007-2748
101176,php-cve-2007-2844
101177,php-cve-2007-2872
101178,php-cve-2007-3007
101179,php-cve-2007-3294
101180,php-cve-2007-3378
101181,php-cve-2007-3790
101182,php-cve-2007-3799
101183,php-cve-2007-3806
101184,php-cve-2007-3996
101185,php-cve-2007-3997
101186,php-cve-2007-3998
101187,php-cve-2007-4010
101188,php-cve-2007-4033
101189,php-cve-2007-4255
101190,php-cve-2007-4441
101191,php-cve-2007-4507
101192,php-cve-2007-4528
101193,php-cve-2007-4586
101194,php-cve-2007-4652
101195,php-cve-2007-4657
101196,php-cve-2007-4658
101197,php-cve-2007-4659
101198,php-cve-2007-4660
101199,php-cve-2007-4661
101200,php-cve-2007-4662
101201,php-cve-2007-4663
101202,php-cve-2007-4670
101203,php-cve-2007-4782
101204,php-cve-2007-4783
101205,php-cve-2007-4784
101206,php-cve-2007-4825
101207,php-cve-2007-4840
101208,php-cve-2007-4850
101209,php-cve-2007-4887
101210,php-cve-2007-4889
101211,php-cve-2007-5128
101212,php-cve-2007-5424
101213,php-cve-2007-5447
101214,php-cve-2007-5653
101215,php-cve-2007-5898
101216,php-cve-2007-5899
101217,php-cve-2007-5900
101218,php-cve-2007-6039
101219,php-cve-2008-0145
101220,php-cve-2008-0599
101221,php-cve-2008-1384
101222,php-cve-2008-2050
101223,php-cve-2008-2051
101224,php-cve-2008-2107
101225,php-cve-2008-2108
101226,php-cve-2008-2665
101227,php-cve-2008-2666
101228,php-cve-2008-2829
101229,php-cve-2008-3658
101230,php-cve-2008-3659
101231,php-cve-2008-3660
101232,php-cve-2008-4107
101233,php-cve-2008-5498
101234,php-cve-2008-5557
101235,php-cve-2008-5624
101236,php-cve-2008-5625
101237,php-cve-2008-5658
101238,php-cve-2008-5814
101239,php-cve-2008-5844
101240,php-cve-2008-7002
101241,php-cve-2008-7068
101242,php-cve-2009-0754
101243,php-cve-2009-1271
101244,php-cve-2009-1272
101245,php-cve-2009-2626
101246,php-cve-2009-2687
101247,php-cve-2009-3291
101248,php-cve-2009-3292
101249,php-cve-2009-3293
101250,php-cve-2009-3294
101251,php-cve-2009-3546
101252,php-cve-2009-3557
101253,php-cve-2009-3558
101254,php-cve-2009-3559
101255,php-cve-2009-4017
101256,php-cve-2009-4018
101257,php-cve-2009-4142
101258,php-cve-2009-4143
101259,php-cve-2009-4418
101260,php-cve-2009-5016
101261,php-cve-2010-0397
101262,php-cve-2010-1128
101263,php-cve-2010-1129
101264,php-cve-2010-1130
101265,php-cve-2010-1860
101266,php-cve-2010-1861
101267,php-cve-2010-1862
101268,php-cve-2010-1864
101269,php-cve-2010-1866
101270,php-cve-2010-1868
101271,php-cve-2010-1914
101272,php-cve-2010-1915
101273,php-cve-2010-1917
101274,php-cve-2010-2093
101275,php-cve-2010-2094
101276,php-cve-2010-2097
101277,php-cve-2010-2100
101278,php-cve-2010-2101
101279,php-cve-2010-2190
101280,php-cve-2010-2191
101281,php-cve-2010-2225
101282,php-cve-2010-2484
101283,php-cve-2010-2531
101284,php-cve-2010-2950
101285,php-cve-2010-3062
101286,php-cve-2010-3063
101287,php-cve-2010-3064
101288,php-cve-2010-3065
101289,php-cve-2010-3436
101290,php-cve-2010-3709
101291,php-cve-2010-3710
101292,php-cve-2010-3870
101293,php-cve-2010-4150
101294,php-cve-2010-4409
101295,php-cve-2010-4645
101296,php-cve-2010-4697
101297,php-cve-2010-4698
101298,php-cve-2010-4699
101299,php-cve-2010-4700
101300,php-cve-2011-0420
101301,php-cve-2011-0421
101302,php-cve-2011-0441
101303,php-cve-2011-0708
101304,php-cve-2011-0752
101305,php-cve-2011-0753
101306,php-cve-2011-0754
101307,php-cve-2011-0755
101308,php-cve-2011-1092
101309,php-cve-2011-1148
101310,php-cve-2011-1153
101311,php-cve-2011-1398
101312,php-cve-2011-1464
101313,php-cve-2011-1466
101314,php-cve-2011-1467
101315,php-cve-2011-1468
101316,php-cve-2011-1469
101317,php-cve-2011-1470
101318,php-cve-2011-1471
101319,php-cve-2011-1657
101320,php-cve-2011-1938
101321,php-cve-2011-2202
101322,php-cve-2011-2483
101323,php-cve-2011-3182
101324,php-cve-2011-3189
101325,php-cve-2011-3267
101326,php-cve-2011-3268
101327,php-cve-2011-3379
101328,php-cve-2011-3389
101329,php-cve-2011-4153
101330,php-cve-2011-4566
101331,php-cve-2011-4718
101332,php-cve-2011-4885
101333,php-cve-2012-0057
101334,php-cve-2012-0781
101335,php-cve-2012-0788
101336,php-cve-2012-0789
101337,php-cve-2012-0830
101338,php-cve-2012-0831
101339,php-cve-2012-1171
101340,php-cve-2012-1172
101341,php-cve-2012-1823
101342,php-cve-2012-1823
101343,php-cve-2012-2143
101344,php-cve-2012-2311
101345,php-cve-2012-2329
101346,php-cve-2012-2335
101347,php-cve-2012-2336
101348,php-cve-2012-2376
101349,php-cve-2012-2386
101350,php-cve-2012-2688
101351,php-cve-2012-3365
101352,php-cve-2012-3450
101353,php-cve-2012-4388
101354,php-cve-2012-6113
101355,php-cve-2013-1635
101356,php-cve-2013-1643
101357,php-cve-2013-1824
101358,php-cve-2013-2110
101359,php-cve-2013-4113
101360,php-cve-2013-4248
101361,php-cve-2013-4635
101362,php-cve-2013-4636
101363,php-cve-2013-6420
101364,php-cve-2013-6501
101365,php-cve-2013-6712
101366,php-cve-2013-7226
101367,php-cve-2013-7327
101368,php-cve-2013-7328
101369,php-cve-2014-0185
101370,php-cve-2014-0207
101371,php-cve-2014-0236
101372,php-cve-2014-0237
101373,php-cve-2014-0238
101374,php-cve-2014-2020
101375,php-cve-2014-2497
101376,php-cve-2014-3478
101377,php-cve-2014-3479
101378,php-cve-2014-3480
101379,php-cve-2014-3487
101380,php-cve-2014-3515
101381,php-cve-2014-3587
101382,php-cve-2014-3597
101383,php-cve-2014-3668
101384,php-cve-2014-3669
101385,php-cve-2014-3670
101386,php-cve-2014-3710
101387,php-cve-2014-3981
101388,php-cve-2014-4670
101389,php-cve-2014-4698
101390,php-cve-2014-4721
101391,php-cve-2014-5120
101392,php-cve-2014-5459
101393,php-cve-2014-8142
101394,php-cve-2014-8626
101395,php-cve-2014-9425
101396,php-cve-2014-9426
101397,php-cve-2014-9427
101398,php-cve-2014-9652
101399,php-cve-2014-9653
101400,php-cve-2014-9705
101401,php-cve-2014-9709
101402,php-cve-2014-9767
101403,php-cve-2014-9912
101404,php-cve-2015-0231
101405,php-cve-2015-0232
101406,php-cve-2015-0273
101407,php-cve-2015-1351
101408,php-cve-2015-1352
101409,php-cve-2015-2301
101410,php-cve-2015-2331
101411,php-cve-2015-2348
101412,php-cve-2015-2783
101413,php-cve-2015-2787
101414,php-cve-2015-3307
101415,php-cve-2015-3329
101416,php-cve-2015-3330
101417,php-cve-2015-3411
101418,php-cve-2015-3412
101419,php-cve-2015-4021
101420,php-cve-2015-4022
101421,php-cve-2015-4024
101422,php-cve-2015-4025
101423,php-cve-2015-4026
101424,php-cve-2015-4116
101425,php-cve-2015-4147
101426,php-cve-2015-4148
101427,php-cve-2015-4598
101428,php-cve-2015-4599
101429,php-cve-2015-4600
101430,php-cve-2015-4601
101431,php-cve-2015-4602
101432,php-cve-2015-4603
101433,php-cve-2015-4604
101434,php-cve-2015-4605
101435,php-cve-2015-4642
101436,php-cve-2015-4643
101437,php-cve-2015-4644
101438,php-cve-2015-5589
101439,php-cve-2015-5590
101440,php-cve-2015-6831
101441,php-cve-2015-6832
101442,php-cve-2015-6833
101443,php-cve-2015-6834
101444,php-cve-2015-6835
101445,php-cve-2015-6836
101446,php-cve-2015-6837
101447,php-cve-2015-6838
101448,php-cve-2015-7803
101449,php-cve-2015-7804
101450,php-cve-2015-8616
101451,php-cve-2015-8617
101452,php-cve-2015-8835
101453,php-cve-2015-8838
101454,php-cve-2015-8865
101455,php-cve-2015-8866
101456,php-cve-2015-8867
101457,php-cve-2015-8873
101458,php-cve-2015-8874
101459,php-cve-2015-8876
101460,php-cve-2015-8877
101461,php-cve-2015-8878
101462,php-cve-2015-8879
101463,php-cve-2015-8880
101464,php-cve-2015-8935
101465,php-cve-2015-8994
101466,php-cve-2015-9253
101467,php-cve-2016-10158
101468,php-cve-2016-10159
101469,php-cve-2016-10160
101470,php-cve-2016-10161
101471,php-cve-2016-10162
101472,php-cve-2016-10397
101473,php-cve-2016-10712
101474,php-cve-2016-1903
101475,php-cve-2016-1904
101476,php-cve-2016-2554
101477,php-cve-2016-3078
101478,php-cve-2016-3132
101479,php-cve-2016-3141
101480,php-cve-2016-3142
101481,php-cve-2016-3185
101482,php-cve-2016-4070
101483,php-cve-2016-4071
101484,php-cve-2016-4072
101485,php-cve-2016-4073
101486,php-cve-2016-4342
101487,php-cve-2016-4343
101488,php-cve-2016-4344
101489,php-cve-2016-4345
101490,php-cve-2016-4346
101491,php-cve-2016-4473
101492,php-cve-2016-4537
101493,php-cve-2016-4538
101494,php-cve-2016-4539
101495,php-cve-2016-4540
101496,php-cve-2016-4541
101497,php-cve-2016-4542
101498,php-cve-2016-4543
101499,php-cve-2016-4544
101500,php-cve-2016-5093
101501,php-cve-2016-5094
101502,php-cve-2016-5095
101503,php-cve-2016-5096
101504,php-cve-2016-5114
101505,php-cve-2016-5385
101506,php-cve-2016-5399
101507,php-cve-2016-5768
101508,php-cve-2016-5769
101509,php-cve-2016-5770
101510,php-cve-2016-5771
101511,php-cve-2016-5772
101512,php-cve-2016-5773
101513,php-cve-2016-6288
101514,php-cve-2016-6289
101515,php-cve-2016-6290
101516,php-cve-2016-6291
101517,php-cve-2016-6292
101518,php-cve-2016-6294
101519,php-cve-2016-6295
101520,php-cve-2016-6296
101521,php-cve-2016-6297
101522,php-cve-2016-7124
101523,php-cve-2016-7125
101524,php-cve-2016-7126
101525,php-cve-2016-7127
101526,php-cve-2016-7128
101527,php-cve-2016-7129
101528,php-cve-2016-7130
101529,php-cve-2016-7131
101530,php-cve-2016-7132
101531,php-cve-2016-7133
101532,php-cve-2016-7134
101533,php-cve-2016-7411
101534,php-cve-2016-7412
101535,php-cve-2016-7413
101536,php-cve-2016-7414
101537,php-cve-2016-7416
101538,php-cve-2016-7417
101539,php-cve-2016-7418
101540,php-cve-2016-7478
101541,php-cve-2016-7479
101542,php-cve-2016-7480
101543,php-cve-2016-7568
101544,php-cve-2016-9137
101545,php-cve-2016-9138
101546,php-cve-2016-9934
101547,php-cve-2016-9935
101548,php-cve-2016-9936
101549,php-cve-2017-11142
101550,php-cve-2017-11143
101551,php-cve-2017-11144
101552,php-cve-2017-11145
101553,php-cve-2017-11147
101554,php-cve-2017-11362
101555,php-cve-2017-11628
101556,php-cve-2017-12932
101557,php-cve-2017-12933
101558,php-cve-2017-12934
101559,php-cve-2017-16642
101560,php-cve-2017-5340
101561,php-cve-2017-7189
101562,php-cve-2017-7272
101563,php-cve-2017-7890
101564,php-cve-2017-8923
101565,php-cve-2017-9118
101566,php-cve-2017-9119
101567,php-cve-2017-9120
101568,php-cve-2018-10545
101569,php-cve-2018-10546
101570,php-cve-2018-10547
101571,php-cve-2018-10548
101572,php-cve-2018-10549
101573,php-cve-2018-12882
101574,php-cve-2018-14851
101575,php-cve-2018-14883
101576,php-cve-2018-14884
101577,php-cve-2018-15132
101578,php-cve-2018-17082
101579,php-cve-2018-19395
101580,php-cve-2018-19396
101581,php-cve-2018-19518
101582,php-cve-2018-19520
101583,php-cve-2018-19935
101584,php-cve-2018-20783
101585,php-cve-2018-5711
101586,php-cve-2018-5712
101587,php-cve-2018-7584
101588,php-cve-2019-11034
101589,php-cve-2019-11035
101590,php-cve-2019-11036
